Symbol,Total Cash,Debt Growth (QoQ),Net Cash,Total Debt,Net Cash Growth,Debt Growth (3Y),Debt Growth (YoY),Debt Growth (5Y),Cash / M.Cap,ROE,ROCE,ROIC (5Y),ROA,ROE (5Y),Rev / Employee,ROIC,ROA (5Y),Prof / Employee,Asset Turnover,F-Score,Inv. Turnover,Z-Score,Stock Price,Volume,RSI,RSI (W),RSI (M),EPS,PE Ratio,PB Ratio,PEG Ratio,EV/Earnings,EV/FCF,FCF Yield,PS Ratio,P/FCF,Est. EPS,Est. Rev. Growth,Div. Yield,Div. Growth,Div. ($),Years,Last Div.,Div. CAGR 5Y,Rev Gr. Next Q,Rev Gr. Next 5Y,Rev Gr. This Y,Rev Gr. Next Y,Rev Gr. This Q,Revenue,Est. EPS Growth,Assets,Market Cap,Forward PE,Forward PS,P/OCF,Fwd EV/S,Earnings Yield
ALTI,65494000.0,-0.675,2439000.0,63055000.0,0.0,0.1413,-0.74,0.0,0.0051,-0.171,0.0,0.0014000000000000002,-0.078,0.0,481244.0,-0.1204,0.0,-239614.0,0.16,3.0,0.0,0.0,3.28,62203,53.9,43.33,40.66,-1.59,0.0,0.73,0.0,0.0,0.0,-0.1211,2.32,0.0,0.08,0.10210000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1839,0.0,0.2486,0.1074,0.1241,206935000.0,-0.5556,1255833000.0,480767533.0,7.5,1.85,0.0,1.84,-0.2143
ABVX,171359313.0,-0.0366,48048350.0,123310963.0,0.0,0.0,1.2185,0.0,0.1096,-1.49,-1.3056,0.0,-0.662,0.0,187938.0,-1.1547,0.0,-2660658.0,0.05,2.0,0.0,-3.64,6.83,100216,56.12,45.79,42.43,-2.92,0.0,9.56,0.0,0.0,0.0,-0.3986,33.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1852,1.0968,2.842,-0.8893000000000001,-0.519,12967708.0,0.0,231709630.0,438223217.0,0.0,67.13,0.0,59.77,-0.4189
SHBI,459851000.0,0.0021,324290000.0,135561000.0,0.1304,0.2548,0.585,0.4518,0.6916,0.083,0.0,0.051699999999999996,0.006999999999999999,0.0682,329913.0,0.0649,0.0066,73516.0,0.03,2.0,0.0,0.0,13.91,122494,61.02,47.72,48.75,1.32,10.63,0.87,1.78,3.3,3.39,0.0909,2.38,11.0,0.35,0.2345,0.0346,0.0,0.48,0.0,0.12,0.0085,0.07400000000000001,0.0,-0.0044,0.0855,-0.005600000000000001,196958000.0,0.4,6230763000.0,468908901.0,8.32,2.19,10.0,0.67,0.09359999999999999
ARKO,297738000.0,-0.0072,-2285700000.0,2583438000.0,0.0,0.0748,0.0212,0.1333,-4.9395999999999995,0.055,0.0393,0.041299999999999996,0.004,0.1588,741757.0,0.0275,0.012199999999999999,1282.0,2.39,6.0,30.96,2.74,4.04,413566,43.6,34.63,35.29,0.13,31.0,1.67,0.0,182.08,17.02,0.349,0.05,2.87,-0.16,-0.10710000000000001,0.0297,0.0,0.12,0.0,0.03,0.0,-0.11230000000000001,-0.031400000000000004,-0.0741,-0.01,-0.09140000000000001,8731962000.0,0.0,3620658000.0,462733800.0,23.24,0.05,2.09,0.32,0.0326
EBF,68566000.0,0.3276,57741000.0,10825000.0,-0.3686,-0.1384,-0.0115,-0.121,0.1245,0.122,0.1642,0.1099,0.106,0.11539999999999999,205745.0,0.1246,0.0956,21301.0,1.02,4.0,6.9,8.55,17.8,165328,36.13,29.37,37.66,1.59,11.18,1.56,3.36,9.82,6.33,0.1382,1.16,7.24,0.37,-0.018799999999999997,0.0562,2.5,1.0,1.0,0.25,0.3121,0.0,0.0,0.0,0.0,-0.009000000000000001,399351000.0,-0.0513,346055000.0,463804658.0,0.0,0.0,6.66,0.0,0.0891
TMCI,75677000.0,-0.0069,6437000.0,69240000.0,-0.8815000000000001,0.331,0.0049,0.2921,0.0139,-0.489,-0.2771,-0.1866,-0.248,-0.782,438904.0,-0.30579999999999996,-0.205,-116862.0,0.93,2.0,1.2,2.33,7.35,455841,50.96,45.69,38.97,-0.9,0.0,4.09,0.0,0.0,0.0,-0.1056,2.2,0.0,-0.3,0.0311,0.0,0.0,0.0,0.0,0.0,0.0,0.1362,0.0,0.1085,0.1007,0.0392,209357000.0,0.0,217094000.0,461614068.0,0.0,2.0,0.0,1.97,-0.1208
ANSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.7,400633,71.67,90.96,97.19,0.19,56.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461437489.0,0.0,0.0,0.0,0.0,0.0
TRML,258530000.0,-0.1586,258286000.0,244000.0,0.2738,0.0,-0.41200000000000003,0.0,0.5915,-0.223,-0.244,0.1808,-0.218,-0.0104,0.0,-0.2988,-0.2034,-989324.0,0.0,0.0,0.0,0.0,17.89,295405,62.94,50.3,41.01,-2.89,0.0,1.46,0.0,0.0,0.0,-0.177,0.0,0.0,-0.93,0.0,0.0,0.0,0.0,0.0,15.12,0.0,0.0,0.3729,3.8773,0.0,0.0,0.0,0.0,309001000.0,436636500.0,0.0,0.0,0.0,0.0,-0.1677
RCAT,9154297.0,-0.8576,7186701.0,1967596.0,0.1398,0.0,0.0,0.0,0.015700000000000002,-1.004,-0.9362999999999999,-0.4968,-0.794,-2.205,143206.0,-0.6505,-0.7426,-333147.0,0.34,2.0,1.21,45.9,5.07,3511934,43.17,44.02,53.2,-0.51,0.0,9.14,0.0,0.0,0.0,-0.042699999999999995,27.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056,0.0,10.239600000000001,0.8743000000000001,0.071,16468647.0,0.0,55604267.0,457991283.0,0.0,7.04,0.0,6.93,-0.0837
BBW,27758000.0,-0.0138,-69238000.0,96996000.0,0.0,-0.0053,0.1607,-0.0842,-0.1477,0.397,0.3148,0.1679,0.185,0.2992,97334.0,0.2165,0.132,10154.0,1.77,6.0,3.36,4.96,35.69,193381,48.4,46.26,57.24,3.8,9.39,3.37,0.55,10.39,19.37,0.0592,0.94,16.88,0.0,0.0,0.0246,3.1,0.88,0.0,0.22,0.0,0.0555,0.0385,0.0554,0.0377,-0.0019,496404000.0,0.0,289956000.0,468718606.0,8.97,0.91,9.95,1.05,0.1105
PGEN,97910000.0,-0.043,92408000.0,5502000.0,0.6573,-0.693,-0.22469999999999998,-0.5271,0.20199999999999999,-2.157,-1.0345,-0.9895999999999999,-1.156,-1.1474,27448.0,-3.0677999999999996,-0.452,-882762.0,0.04,2.0,0.0,-18.87,1.56,708089,53.09,54.49,49.1,-0.47,0.0,11.88,0.0,0.0,0.0,-0.16760000000000003,116.56,0.0,-0.08,-0.5305,0.0,0.0,0.0,0.0,0.16,0.0,-0.2887,1.6061,1.8912,10.9307,-0.5211,3925000.0,0.0,145266000.0,457505750.0,9.14,16.25,0.0,12.97,-0.2759
CCNE,443035000.0,0.0049,297530000.0,145505000.0,2.7420999999999998,0.0507,0.0208,-0.1447,0.6417,0.084,0.0,0.0797,0.008,0.10279999999999999,275141.0,0.0722,0.009000000000000001,63637.0,0.04,2.0,0.0,0.0,22.05,53041,50.83,42.21,47.57,2.39,9.19,0.76,0.0,3.3,2.6,0.1379,2.13,7.25,0.57,0.1954,0.0326,0.021400000000000002,0.72,1.0,0.18,0.0101,0.13949999999999999,0.0,0.1791,0.2771,0.0431,217361000.0,0.0364,6192010000.0,463664630.0,7.52,1.87,6.48,0.67,0.1084
NFBK,167744000.0,-0.2925,-616366000.0,784110000.0,0.0,0.1724,-0.2005,-0.0317,-1.3511000000000002,0.043,0.0,0.0339,0.005,0.066,352850.0,0.020099999999999996,0.0086,83181.0,0.02,2.0,0.0,0.0,10.75,148307,58.97,45.66,46.26,0.72,14.86,0.65,2.35,35.82,31.79,0.07400000000000001,3.59,13.52,0.18,0.0691,0.0484,0.0,0.52,0.0,0.13,0.034,0.18030000000000002,0.0,0.0986,0.1523,0.0548,127026000.0,0.2,5666378000.0,456209647.0,11.31,3.23,14.67,7.58,0.06559999999999999
NOA,56245549.0,-0.0181,-533695327.0,589940876.0,0.0,0.2738,0.1575,0.1371,-1.1632,0.11599999999999999,0.095,0.07690000000000001,0.027000000000000003,0.18960000000000002,443602.0,0.0934,0.0552,16775.0,0.71,6.0,13.75,1.33,15.43,122115,49.79,34.91,40.93,1.06,14.62,1.63,4.82,32.42,0.0,-0.0837,0.57,0.0,0.84,0.344,0.020499999999999997,0.06860000000000001,0.32,10.0,0.08,0.21539999999999998,0.1399,0.0,0.1151,0.0438,0.0528,809574306.0,0.4483,1223689361.0,458827920.0,4.1,0.36,2.92,0.78,0.0667
AMLX,177947000.0,-0.22829999999999998,175966000.0,1981000.0,-0.5216,0.0,-0.5325,0.0,0.3843,-1.275,-1.8286000000000002,-0.2486,-1.011,-0.057999999999999996,710333.0,-1.8875,-1.5988,-2453195.0,0.29,2.0,0.0,1.43,5.17,1474211,68.55,60.72,40.51,-4.43,0.0,2.78,0.0,0.0,0.0,-0.3665,5.24,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12210000000000001,0.0,0.0,0.0,87371000.0,0.0,193634000.0,457892171.0,2.77,0.0,0.0,0.0,-0.659
GAMB,13729000.0,-0.0636,-14234000.0,27963000.0,0.0,0.5422,15.2293,0.0629,-0.0316,0.249,0.2502,0.1797,0.177,0.25980000000000003,229157.0,0.212,0.1736,55277.0,0.74,6.0,0.0,6.91,12.85,242613,54.66,50.4,58.34,0.84,15.39,3.66,0.0,15.15,13.51,0.0764,3.54,13.09,0.22,0.3716,0.0,0.0,0.0,0.0,0.0,0.0,0.3152,0.0,0.382,0.1193,0.3986,127182000.0,0.1,178583000.0,450700999.0,12.38,2.61,11.97,2.7,0.0681
TRC,53708000.0,0.1168,-13234000.0,66942000.0,0.0,0.08349999999999999,0.39630000000000004,0.0166,-0.0292,0.006,0.0062,0.0233,0.005,0.0116,475977.0,-0.0125,0.0096,30568.0,0.07,3.0,10.71,2.73,17.01,148544,60.35,55.84,51.07,0.1,167.35,0.96,0.0,173.22,0.0,-0.09480000000000001,10.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.4384,0.0,0.0064,0.0,0.0325,41886000.0,0.0,607998000.0,452727485.0,172.41,28.6,31.63,29.44,0.0059
ASPN,221276000.0,-0.0311,23892000.0,197384000.0,18.9266,1.3485,0.4224,0.8778,0.052199999999999996,0.025,0.0345,-0.1449,0.017,-0.21059999999999998,817146.0,0.059500000000000004,-0.1388,24143.0,0.58,7.0,6.22,0.95,5.55,1200391,43.18,25.65,39.92,0.17,32.59,0.74,0.0,32.41,0.0,-0.08900000000000001,1.01,0.0,-0.07,-0.1243,0.0,0.0,0.0,0.0,0.0,0.0,-0.2133,0.2858,-0.1121,0.35450000000000004,-0.1069,452699000.0,0.0,895144000.0,457323736.0,51.12,1.14,10.04,1.08,0.0292
GLRE,649087000.0,-0.029300000000000003,588338000.0,60749000.0,0.0101,-0.1475,-0.171,-0.0827,1.3031,0.067,0.0,0.063,0.022000000000000002,0.0644,9280347.0,0.0697,0.021,570880.0,0.36,6.0,0.0,0.0,13.16,67257,44.6,43.75,55.59,1.24,10.51,0.71,2.38,0.0,0.0,0.247,0.65,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696026000.0,0.0,2016223000.0,451493738.0,25.55,0.0,4.05,0.0,0.09480000000000001
GCI,106299000.0,0.06509999999999999,-1181004000.0,1287303000.0,0.0,-0.047,-0.0054,-0.0788,-2.5726,-0.12,0.0181,-0.028399999999999998,-0.013000000000000001,-0.3824,214471.0,-0.0297,-0.0594,-2252.0,1.22,7.0,64.8,0.63,3.11,3074836,46.27,39.0,45.37,-0.18,0.0,3.0,0.0,0.0,32.3,0.1106,0.18,9.04,-0.03,-0.06709999999999999,0.0,0.0,0.0,0.0,0.38,0.0,-0.0455,0.0,-0.0276,-0.023,-0.057800000000000004,2509315000.0,0.0,2040147000.0,459076860.0,12.41,0.19,4.58,0.67,-0.0574
MFH,15079458.0,-0.1736,7118018.0,7961440.0,33.722,0.0,0.0,0.0,0.0151,-0.628,-0.7001000000000001,-0.47090000000000004,-0.38,-0.8684000000000001,79651.0,-0.45909999999999995,-0.83,-1179236.0,0.03,4.0,0.0,-12.04,7.31,49524,62.91,61.16,66.11,-0.22,0.0,31.93,0.0,0.0,0.0,-0.0052,658.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716863.0,0.0,25762636.0,471719859.0,0.0,0.0,0.0,0.0,-0.0225
ETON,14936000.0,6.0379,-14982000.0,29918000.0,0.0,0.6470999999999999,4.5383,0.4568,-0.0329,-0.22,-0.0462,-0.3157,-0.08800000000000001,-0.8636,1267129.0,-0.042800000000000005,-0.4372,-123323.0,0.9,3.0,1.93,4.03,16.95,177750,70.92,64.08,71.73,-0.15,0.0,18.63,0.0,0.0,498.49,0.0021,11.59,482.6,0.03,0.6206,0.0,0.0,0.0,0.0,0.0,0.0,0.903,0.4278,0.9233,0.5262,0.835,39281000.0,0.0,76123000.0,455092975.0,32.16,5.64,469.65,5.82,-0.0084
EQV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.19,239622,70.05,82.47,0.0,0.24,42.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452434648.0,0.0,0.0,0.0,0.0,0.0
AAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.32,0,62.08,86.15,0.0,-1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453811701.0,0.0,0.0,0.0,0.0,0.0
BCAL,388162000.0,-0.0036,300127000.0,88035000.0,0.0,0.4412,-0.23440000000000003,0.0,0.664,0.013999999999999999,0.0,0.0,0.002,0.0,366969.0,0.0091,0.0,18799.0,0.03,2.0,0.0,0.0,14.0,59742,57.52,44.0,45.16,0.22,63.64,0.88,0.0,27.96,3.05,0.11,4.26,9.09,0.4,1.0473000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.1462,0.0,0.7737,0.0487,1.4172,106054000.0,0.5385,4031654000.0,452009281.0,8.12,2.37,8.99,0.8,0.012
ZKH,314609047.0,-0.24780000000000002,240399452.0,74209596.0,0.06,0.0,-0.34240000000000004,0.0,18.7683,-0.085,0.013999999999999999,0.0,-0.039,0.0,345276.0,-0.0931,0.0,-10563.0,1.28,3.0,11.2,0.64,2.8,23712,37.39,33.0,21.35,-0.24,0.0,0.03,0.0,0.0,0.0,1.6266999999999998,0.01,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0964,0.0,0.1195,0.11230000000000001,0.0014000000000000002,1200180548.0,0.0,906269500.0,12808811.0,0.0,0.0,0.41,0.0,-2.8666
NLOP,68426000.0,-0.2932,-100790000.0,169216000.0,0.0,0.0,-0.6878,0.0,-0.2236,-0.146,0.0,0.0,-0.091,0.0,722066.0,-0.058499999999999996,0.0,-464320.0,0.14,4.0,0.0,0.0,30.54,117756,54.35,49.39,63.68,-6.18,0.0,0.78,0.0,0.0,1.49,0.82,3.17,1.22,0.0,0.0,0.0111,0.0,0.34,1.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,142247000.0,0.0,805069000.0,450718232.0,0.0,0.0,6.27,0.0,-0.2029
AXL,552900000.0,-0.0209,-2184600000.0,2737500000.0,0.0,-0.0536,-0.0516,-0.061500000000000006,-4.8583,0.057999999999999996,0.064,0.07429999999999999,0.006999999999999999,-0.3178,322363.0,0.0408,-0.016,1842.0,1.16,7.0,11.63,1.54,3.82,4179836,52.8,35.02,35.43,0.29,13.17,0.8,-1.17,75.26,12.46,0.47009999999999996,0.07,2.13,0.07,-0.1288,0.0,0.0,0.0,0.0,0.02,0.0,-0.0467,0.01,-0.0351,0.0027,-0.0983,6124900000.0,-0.6111,5059900000.0,449665400.0,6.89,0.08,0.99,0.44,0.07780000000000001
BHB,72162000.0,0.1775,-218439000.0,290601000.0,0.0,0.17629999999999998,-0.1234,-0.1137,-0.48460000000000003,0.09699999999999999,0.0,0.057699999999999994,0.011000000000000001,0.0984,324456.0,0.057300000000000004,0.0106,95074.0,0.04,2.0,0.0,0.0,29.51,47933,50.35,44.49,50.33,2.84,10.42,0.98,0.0,15.37,14.43,0.10289999999999999,3.03,9.72,0.68,-0.0663,0.0431,0.0702,1.28,10.0,0.32,0.0675,0.0816,0.0,0.1822,0.1338,0.0859,148601000.0,0.030299999999999997,4083327000.0,450785196.0,10.29,2.73,8.61,4.05,0.0966
GDOT,1616587000.0,0.2445,1556920000.0,59667000.0,1.3840000000000001,0.5625,-0.11320000000000001,-0.0275,3.4454000000000002,-0.03,-0.0183,0.0333,-0.005,0.024,1499023.0,-0.0018,0.0052,-23219.0,0.32,2.0,0.0,0.1,8.23,408565,56.3,43.98,35.32,-0.5,0.0,0.52,1.49,0.0,0.0,0.015700000000000002,0.26,63.68,0.71,0.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.1636,0.0,0.1261,0.1411,0.15,1723876000.0,0.2034,5434282000.0,451882449.0,5.47,0.23,5.55,0.0,-0.0591
CHCT,2271000.0,0.0207,-493745000.0,496016000.0,0.0,0.22519999999999998,0.12140000000000001,0.1953,-1.0334,-0.011000000000000001,0.0,0.037200000000000004,-0.005,0.0304,3236972.0,0.0,0.018600000000000002,-145972.0,0.12,3.0,0.0,0.0,16.86,315293,50.9,40.34,26.26,-0.31,0.0,1.04,0.0,0.0,0.0,-0.0034000000000000002,4.1,0.0,0.53,0.0146,0.1106,0.0219,1.87,10.0,0.47,0.0229,0.12990000000000002,0.1282,0.0802,0.08130000000000001,0.0308,116531000.0,-0.1017,985114000.0,477775308.0,44.67,3.77,7.88,7.66,-0.011000000000000001
LXU,184201000.0,0.026099999999999998,-334611000.0,518812000.0,0.0,-0.025099999999999997,-0.15109999999999998,0.0155,-0.7472,-0.038,0.008,0.068,-0.016,-0.16940000000000002,896055.0,0.0,-0.0264,-33196.0,0.43,2.0,8.22,1.27,6.24,572177,56.68,39.73,39.89,-0.27,0.0,0.91,-0.24,0.0,0.0,-0.0128,0.86,0.0,0.04,-0.0005,0.0,0.0,0.0,0.0,0.01,0.0,0.1,0.0294,0.08869999999999999,0.042699999999999995,-0.0233,522400000.0,-0.5,1187188000.0,447790595.0,19.67,0.82,5.17,1.44,-0.0432
GNTY,145964000.0,-0.0274,72971000.0,72993000.0,0.0,-0.054900000000000004,-0.6612,-0.010700000000000001,0.1638,0.10099999999999999,0.0,0.0735,0.01,0.1162,249105.0,0.0805,0.0108,65025.0,0.04,2.0,0.0,0.0,39.8,21012,50.67,55.92,60.77,2.74,14.53,1.4,0.0,11.81,6.32,0.1323,3.69,7.56,0.71,0.0782,0.025099999999999997,0.043,1.0,8.0,0.25,0.0556,0.1051,0.0,0.1099,0.046799999999999994,0.1015,120816000.0,0.2241,3115554000.0,445440708.0,12.63,3.37,9.39,2.82,0.0708
UPXI,406347.0,-0.0152,-10113670.0,10520017.0,0.0,0.8443999999999999,-0.6507999999999999,0.0,-0.6884999999999999,-2.44,-2.9316000000000004,-0.5872999999999999,-0.785,-0.7314,0.0,-1.5293999999999999,-0.2748,-356110.0,-0.37,4.0,0.0,-8.07,12.0,525026,66.96,65.53,39.39,-22.02,0.0,3.9,0.0,0.0,10.93,0.1545,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9902999999999995,0.0,0.2777,-10778532.0,0.0,17529249.0,14688630.0,0.0,0.39,0.0,0.66,-1.5515999999999999
CLMB,29778000.0,0.4457,27342000.0,2436000.0,-0.19870000000000002,0.1041,0.12210000000000001,0.0216,0.06,0.223,0.247,0.16670000000000001,0.052000000000000005,0.18359999999999999,1181744.0,0.2238,0.0492,47234.0,1.29,5.0,121.05,2.11,100.0,69003,35.38,41.73,58.96,4.06,24.36,5.03,1.66,23.01,15.14,0.0621,0.98,16.11,0.89,0.048,0.0068000000000000005,0.0,0.68,0.0,0.17,0.0,0.0751,0.0,0.071,0.08,0.069,465607000.0,0.4833,469179000.0,455500484.0,51.57,2.3,13.5,2.16,0.0409
NRIM,65523000.0,-0.2378,34395000.0,31128000.0,-0.2774,-0.0394,-0.0499,-0.1255,0.07769999999999999,0.16,0.0,0.1201,0.013999999999999999,0.1426,327425.0,0.1354,0.0132,83690.0,0.06,3.0,0.0,0.0,80.66,22146,66.33,55.72,62.1,7.52,10.66,1.58,0.0,9.7,30.09,0.030699999999999998,2.69,32.62,1.67,0.6675,0.0313,0.0332,2.49,10.0,0.64,0.1319,-0.1386,0.0,0.0426,0.0621,0.07,164695000.0,0.1284,3140960000.0,442720169.0,9.44,3.17,33.14,2.92,0.0951
ACNB,47262000.0,-0.0721,-226661000.0,273923000.0,0.0,0.5527000000000001,0.0751,0.2155,-0.5134000000000001,0.10800000000000001,0.0,0.0725,0.013000000000000001,0.1104,267077.0,0.0552,0.011399999999999999,76553.0,0.05,2.0,0.0,0.0,42.2,20387,59.13,53.99,55.72,3.75,11.17,1.46,0.0,20.98,17.21,0.08789999999999999,3.97,11.37,0.93,0.2433,0.0325,0.0833,1.36,7.0,0.34,0.053899999999999997,0.4274,0.0,0.3543,0.0664,0.2666,111104000.0,0.1625,2394830000.0,441528276.0,9.19,2.78,11.1,4.21,0.0721
CCRN,81633000.0,-0.12179999999999999,77762000.0,3871000.0,5.575,-0.7295,-0.265,-0.4727,0.1757,-0.033,-0.030299999999999997,0.1382,-0.024,0.2182,139928.0,-0.039900000000000005,0.09539999999999998,-1515.0,2.21,3.0,0.0,4.72,13.54,203263,20.53,35.17,42.26,-0.44,0.0,1.06,2.81,0.0,3.28,0.25170000000000003,0.33,3.97,0.07,-0.1697,0.0,0.0,0.0,0.0,0.0,0.0,-0.07780000000000001,0.0,-0.057999999999999996,0.045,-0.1782,1344004000.0,-0.6315999999999999,589251000.0,442605600.0,28.38,0.35,3.68,0.29,-0.0329
SATL,22493000.0,1.04,-57456000.0,79949000.0,0.0,0.1761,8.7037,0.0,-0.1379,0.0,-4.1897,-0.8086,-1.6840000000000002,34.3856,93942.0,-1.9394999999999998,-0.9758,-848701.0,0.19,3.0,0.0,-12.89,4.02,960343,54.58,61.06,59.01,-1.28,0.0,0.0,0.0,0.0,0.0,-0.09820000000000001,32.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12870000.0,0.0,61691000.0,416708498.0,0.0,0.0,0.0,0.0,-0.27899999999999997
PFIS,135851000.0,-0.1805,-19725000.0,155576000.0,0.0,0.6332,1.0582,-0.0339,-0.0454,0.021,0.0,0.0696,0.002,0.0906,214115.0,0.013600000000000001,0.009000000000000001,15796.0,0.03,2.0,0.0,0.0,44.18,16358,54.16,43.81,47.57,0.99,43.89,0.93,0.0,53.43,13.69,0.07629999999999999,3.77,13.1,1.33,0.9498000000000001,0.0559,0.5061,2.47,10.0,0.62,0.11869999999999999,1.0715999999999999,0.0,0.5907,0.0559,1.0528,115194000.0,1.4182,5091657000.0,434303606.0,7.94,2.36,12.8,2.46,0.0196
SLQT,12104000.0,0.0431,-728277000.0,740381000.0,0.0,-0.0042,0.0227,0.0,-1.6525999999999998,-0.044000000000000004,0.0765,0.0029,-0.011000000000000001,-0.09179999999999999,339455.0,0.0,-0.0172,-3210.0,1.2,4.0,0.0,1.51,2.57,8290018,30.76,40.67,44.33,-0.09,0.0,1.35,0.0,0.0,135.86,0.0195,0.3,51.22,0.0,0.0689,0.0,0.0,0.0,0.0,0.0,0.0,0.11810000000000001,0.0,0.1545,0.14679999999999999,0.1016,1456941000.0,0.0,1279167000.0,440688640.0,11.75,0.26,22.99,0.69,-0.0313
LYTS,4712000.0,-0.16390000000000002,-44636000.0,49348000.0,0.0,-0.2029,0.6916,0.3644,-0.0978,0.11199999999999999,0.12689999999999999,0.0812,0.07,0.1026,275274.0,0.0962,0.059000000000000004,12301.0,1.57,3.0,6.01,4.52,15.26,113623,43.56,39.08,50.38,0.77,19.82,2.1,0.39,21.45,12.09,0.0908,0.87,11.02,0.21,0.19899999999999998,0.0131,0.0,0.2,0.0,0.05,0.0,0.09789999999999999,0.10099999999999999,0.2024,0.0764,0.09140000000000001,523021000.0,-0.125,344545000.0,456600564.0,12.47,0.77,10.09,0.85,0.0512
ITIC,24654000.0,0.044000000000000004,18298000.0,6356000.0,0.0407,0.0605,-0.0144,0.07139999999999999,0.0418,0.12,0.0,0.156,0.092,0.15960000000000002,469633.0,0.1204,0.1164,56496.0,0.76,4.0,0.0,0.0,233.08,17165,51.77,51.2,58.79,16.43,14.12,1.74,0.0,13.49,18.47,0.0519,1.69,19.28,0.0,0.0,0.0683,1.7123,15.84,2.0,0.46,0.1035,0.0,0.0,0.0,0.0,0.0,258298000.0,0.0,333571000.0,437444876.0,0.0,0.0,14.66,0.0,0.071
QD,1120228128.0,-0.0052,1012290769.0,107937359.0,-0.2139,-0.08650000000000001,10.2975,-0.2551,2.2917,0.008,0.0369,0.009399999999999999,0.006999999999999999,0.023,113159.0,-0.0149,0.018600000000000002,47962.0,0.02,3.0,0.0,3.55,2.66,93842,53.27,51.1,56.01,0.07,40.37,0.29,0.0,0.0,0.0,-0.1331,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29647722.0,0.0,1708598668.0,441712050.0,3.81,0.0,0.0,0.0,0.028399999999999998
CLW,44000000.0,0.0,-238200000.0,282200000.0,0.0,-0.2305,-0.36329999999999996,-0.2243,-0.5539999999999999,0.22899999999999998,0.1396,0.0318,0.083,0.1266,793182.0,-0.04190000000000001,0.042,78545.0,0.84,4.0,5.55,2.66,26.63,356959,62.89,46.39,43.1,10.29,2.59,0.51,4.05,3.87,0.0,-0.2956,0.25,0.0,-0.04,-0.2422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427,-0.006999999999999999,-0.21230000000000002,1745000000.0,0.0,1633900000.0,429995808.0,21.61,0.27,116.22,0.42,0.4019
COFS,96751000.0,-0.1422,-114001000.0,210752000.0,0.0,0.35340000000000005,-0.1051,0.4472,-0.2647,0.115,0.0,0.069,0.01,0.10859999999999999,234214.0,0.059000000000000004,0.009399999999999999,68181.0,0.03,2.0,0.0,0.0,28.8,67409,61.55,43.9,50.42,3.25,8.86,1.65,0.0,20.38,11.6,0.109,4.69,9.18,0.75,0.447,0.0393,0.0377,1.12,4.0,0.28,-0.0471,0.9147,0.0,0.7940999999999999,0.1094,0.5803,91812000.0,0.013500000000000002,2723243000.0,430681000.0,8.16,2.68,8.85,3.39,0.0621
